signal_date,ticker,pattern_type,score,date,day_offset,open,high,low,close,volume,daily_return_pct
2026-06-22,SANSTAR,pocket_pivot,100.0,2026-06-05,-11,115.9,120.9,113.26,117.96,1062832,1.7774
2026-06-22,SANSTAR,pocket_pivot,100.0,2026-06-08,-10,116.99,118.8,113.12,114.14,674443,-2.4361
2026-06-22,SANSTAR,pocket_pivot,100.0,2026-06-09,-9,115.85,116.89,113.13,113.61,287725,-1.9335
2026-06-22,SANSTAR,pocket_pivot,100.0,2026-06-10,-8,113.12,116.69,112.2,115.52,423751,2.1216
2026-06-22,SANSTAR,pocket_pivot,100.0,2026-06-11,-7,114.94,115.79,111.5,111.84,153160,-2.6971
2026-06-22,SANSTAR,pocket_pivot,100.0,2026-06-12,-6,114.11,117.4,111.68,116.48,563976,2.0769
2026-06-22,SANSTAR,pocket_pivot,100.0,2026-06-15,-5,118.85,121.41,117.2,117.65,764851,-1.0097
2026-06-22,SANSTAR,pocket_pivot,100.0,2026-06-16,-4,117.4,117.89,114.9,115.08,124959,-1.9761
2026-06-22,SANSTAR,pocket_pivot,100.0,2026-06-17,-3,115.0,117.0,113.1,114.77,450754,-0.2
2026-06-22,SANSTAR,pocket_pivot,100.0,2026-06-18,-2,114.77,119.99,113.8,115.12,499872,0.305
2026-06-22,SANSTAR,pocket_pivot,100.0,2026-06-19,-1,115.19,117.25,112.62,116.45,334616,1.0938
2026-06-22,SETL,pocket_pivot,100.0,2026-05-15,-25,135.5,144.8,133.3,136.33,316442,0.6125
2026-06-22,SETL,pocket_pivot,100.0,2026-05-18,-24,134.3,139.9,127.51,137.85,241439,2.6433
2026-06-22,SETL,pocket_pivot,100.0,2026-05-19,-23,136.1,138.58,135.1,136.98,94860,0.6466
2026-06-22,SETL,pocket_pivot,100.0,2026-05-20,-22,135.91,136.08,131.41,135.55,194111,-0.2649
2026-06-22,SETL,pocket_pivot,100.0,2026-05-21,-21,138.38,138.38,132.5,133.47,145785,-3.5482
2026-06-22,SETL,pocket_pivot,100.0,2026-05-22,-20,132.52,134.99,131.4,132.59,113424,0.0528
2026-06-22,SETL,pocket_pivot,100.0,2026-05-25,-19,132.59,138.04,132.0,137.01,347702,3.3336
2026-06-22,SETL,pocket_pivot,100.0,2026-05-26,-18,134.56,138.76,130.8,135.39,241995,0.6168
2026-06-22,SETL,pocket_pivot,100.0,2026-05-27,-17,135.14,145.0,135.14,140.28,481327,3.8035
2026-06-22,SETL,pocket_pivot,100.0,2026-05-29,-16,140.9,141.7,132.5,133.4,449075,-5.3229
2026-06-22,SETL,pocket_pivot,100.0,2026-06-01,-15,133.51,143.0,132.3,139.35,468220,4.3742
2026-06-22,SETL,pocket_pivot,100.0,2026-06-02,-14,139.0,143.0,134.0,139.71,190191,0.5108
2026-06-22,SETL,pocket_pivot,100.0,2026-06-03,-13,139.75,140.45,136.78,138.27,100933,-1.059
2026-06-22,SETL,pocket_pivot,100.0,2026-06-04,-12,136.81,140.08,135.0,137.39,115174,0.4239
2026-06-22,SETL,pocket_pivot,100.0,2026-06-05,-11,138.9,158.9,138.9,154.72,3667942,11.3895
2026-06-22,SETL,pocket_pivot,100.0,2026-06-08,-10,155.0,156.7,150.85,154.09,626803,-0.5871
2026-06-22,SETL,pocket_pivot,100.0,2026-06-09,-9,154.09,158.0,152.0,156.54,221384,1.59
2026-06-22,SETL,pocket_pivot,100.0,2026-06-10,-8,156.0,157.5,152.23,154.08,240732,-1.2308
2026-06-22,SETL,pocket_pivot,100.0,2026-06-11,-7,153.0,157.88,150.05,153.85,338304,0.5556
2026-06-22,SETL,pocket_pivot,100.0,2026-06-12,-6,156.0,160.99,154.2,158.9,386809,1.859
2026-06-22,SETL,pocket_pivot,100.0,2026-06-15,-5,163.0,169.85,161.0,168.94,1159383,3.6442
2026-06-22,SETL,pocket_pivot,100.0,2026-06-16,-4,170.0,179.0,170.0,171.99,1000756,1.1706
2026-06-22,SETL,pocket_pivot,100.0,2026-06-17,-3,172.0,175.5,166.53,173.45,520664,0.843
2026-06-22,SETL,pocket_pivot,100.0,2026-06-18,-2,175.8,184.5,172.72,180.17,1148712,2.4858
2026-06-22,SETL,pocket_pivot,100.0,2026-06-19,-1,180.18,188.1,179.0,186.11,1112956,3.2912
2026-06-22,SUNPHARMA,vcp,100.0,2026-05-15,-25,1874.0,1887.9,1863.2,1878.2,2756465,0.2241
2026-06-22,SUNPHARMA,vcp,100.0,2026-05-18,-24,1878.2,1911.0,1865.0,1905.8,3456331,1.4695
2026-06-22,SUNPHARMA,vcp,100.0,2026-05-19,-23,1900.5,1916.6,1880.0,1882.3,2200951,-0.9576
2026-06-22,SUNPHARMA,vcp,100.0,2026-05-20,-22,1880.0,1892.9,1872.0,1880.3,1376695,0.016
2026-06-22,SUNPHARMA,vcp,100.0,2026-05-21,-21,1892.0,1899.6,1868.1,1891.3,1605806,-0.037
2026-06-22,SUNPHARMA,vcp,100.0,2026-05-22,-20,1903.0,1903.0,1833.1,1844.6,3610732,-3.0688
2026-06-22,SUNPHARMA,vcp,100.0,2026-05-25,-19,1840.0,1849.0,1825.0,1840.6,3049028,0.0326
2026-06-22,SUNPHARMA,vcp,100.0,2026-05-26,-18,1830.0,1844.9,1815.9,1840.8,2337759,0.5902
2026-06-22,SUNPHARMA,vcp,100.0,2026-05-27,-17,1865.0,1882.0,1830.0,1844.3,1385752,-1.1099
2026-06-22,SUNPHARMA,vcp,100.0,2026-05-29,-16,1844.3,1852.8,1785.3,1799.2,10058572,-2.4454
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-01,-15,1812.0,1812.1,1777.1,1796.5,2051152,-0.8554
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-02,-14,1794.2,1800.0,1766.5,1789.9,2885899,-0.2397
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-03,-13,1781.0,1796.3,1756.8,1788.5,4209769,0.4211
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-04,-12,1787.0,1793.4,1768.6,1780.1,2343536,-0.3861
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-05,-11,1789.0,1802.9,1779.0,1782.2,2495159,-0.3801
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-08,-10,1780.7,1803.5,1773.5,1788.8,3098542,0.4549
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-09,-9,1787.7,1796.6,1766.1,1779.0,3756570,-0.4867
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-10,-8,1779.6,1797.6,1771.0,1786.4,1882009,0.3821
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-11,-7,1780.0,1805.0,1778.7,1794.2,1858093,0.7978
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-12,-6,1807.0,1814.5,1792.5,1807.7,1243362,0.0387
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-15,-5,1818.0,1818.0,1797.8,1806.0,2188933,-0.6601
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-16,-4,1808.0,1809.9,1792.6,1800.7,1373638,-0.4038
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-17,-3,1814.0,1823.4,1802.6,1820.4,1771990,0.3528
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-18,-2,1817.5,1830.0,1812.5,1824.8,2054738,0.4017
2026-06-22,SUNPHARMA,vcp,100.0,2026-06-19,-1,1824.0,1842.7,1820.9,1838.3,2126703,0.784
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-05-15,-25,1670.0,1716.0,1667.5,1680.0,505345,0.5988
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-05-18,-24,1667.5,1678.0,1637.3,1668.4,134209,0.054
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-05-19,-23,1668.4,1676.7,1630.3,1646.6,378037,-1.3066
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-05-20,-22,1630.2,1805.0,1630.2,1775.6,3191014,8.9192
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-05-21,-21,1785.0,1930.0,1771.1,1896.3,1722042,6.2353
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-05-22,-20,1899.8,1979.0,1884.5,1964.0,2440357,3.3793
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-05-25,-19,1964.0,1984.3,1911.5,1936.0,824325,-1.4257
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-05-26,-18,1935.8,2049.9,1888.0,2009.1,2522180,3.7865
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-05-27,-17,2009.0,2048.0,1924.5,1966.6,1155522,-2.1105
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-05-29,-16,1970.0,1986.3,1907.4,1965.0,1178387,-0.2538
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-01,-15,1984.6,2025.0,1921.6,1942.6,586383,-2.1163
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-02,-14,1935.6,1962.0,1895.1,1906.2,496274,-1.5189
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-03,-13,1906.2,1960.0,1905.9,1933.7,764419,1.4427
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-04,-12,1942.5,2008.8,1919.0,1985.9,902558,2.2342
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-05,-11,2000.0,2029.7,1960.7,1972.7,951148,-1.365
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-08,-10,1963.0,1975.5,1857.7,1905.8,479458,-2.9139
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-09,-9,1920.1,1994.9,1905.8,1975.8,721557,2.9009
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-10,-8,1974.2,1993.0,1954.0,1978.6,678230,0.2229
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-11,-7,1966.0,1985.6,1915.0,1966.0,445629,0.0
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-12,-6,1980.0,1980.0,1944.2,1966.6,281125,-0.6768
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-15,-5,2000.0,2017.3,1919.0,1933.9,596415,-3.305
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-16,-4,1940.0,1951.9,1890.2,1913.6,510643,-1.3608
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-17,-3,1920.0,1967.9,1894.1,1899.8,839867,-1.0521
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-18,-2,1928.0,1966.0,1902.0,1942.0,801616,0.7261
2026-06-22,TATACOMM,pocket_pivot,100.0,2026-06-19,-1,1921.0,2016.5,1921.0,1988.8,1088874,3.5294
2026-06-22,TVSMOTOR,vcp,100.0,2026-05-15,-25,3455.6,3498.9,3418.7,3466.8,1007746,0.3241
2026-06-22,TVSMOTOR,vcp,100.0,2026-05-18,-24,3430.0,3435.9,3275.0,3291.0,2579482,-4.0525
2026-06-22,TVSMOTOR,vcp,100.0,2026-05-19,-23,3285.0,3316.0,3228.0,3283.4,2484911,-0.0487
2026-06-22,TVSMOTOR,vcp,100.0,2026-05-20,-22,3285.4,3380.9,3232.2,3361.9,1265474,2.3285
2026-06-22,TVSMOTOR,vcp,100.0,2026-05-21,-21,3378.5,3400.9,3342.0,3380.7,823043,0.0651
2026-06-22,TVSMOTOR,vcp,100.0,2026-05-22,-20,3380.0,3443.4,3380.0,3417.5,924915,1.1095
2026-06-22,TVSMOTOR,vcp,100.0,2026-05-25,-19,3458.0,3501.7,3420.0,3469.5,918345,0.3326
2026-06-22,TVSMOTOR,vcp,100.0,2026-05-26,-18,3469.5,3484.5,3419.7,3454.9,651538,-0.4208
2026-06-22,TVSMOTOR,vcp,100.0,2026-05-27,-17,3441.0,3475.4,3361.1,3384.6,2535619,-1.6391
2026-06-22,TVSMOTOR,vcp,100.0,2026-05-29,-16,3417.9,3465.0,3315.2,3355.7,2519839,-1.8198
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-01,-15,3382.0,3420.0,3335.1,3344.4,1210591,-1.1118
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-02,-14,3328.0,3383.0,3291.6,3366.9,516666,1.1689
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-03,-13,3360.0,3366.8,3301.4,3316.9,846948,-1.2827
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-04,-12,3310.0,3400.7,3292.2,3362.5,1089659,1.5861
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-05,-11,3380.0,3397.0,3345.0,3383.9,813580,0.1154
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-08,-10,3325.0,3378.9,3301.0,3317.6,949326,-0.2226
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-09,-9,3357.0,3372.7,3325.0,3358.0,797346,0.0298
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-10,-8,3350.0,3381.2,3323.0,3334.9,843833,-0.4507
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-11,-7,3300.0,3333.9,3278.7,3287.4,913252,-0.3818
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-12,-6,3320.0,3366.8,3265.6,3312.8,2401100,-0.2169
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-15,-5,3362.1,3481.7,3333.0,3459.5,1924317,2.897
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-16,-4,3464.9,3475.0,3411.0,3435.5,886854,-0.8485
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-17,-3,3454.9,3480.0,3415.5,3448.7,492280,-0.1795
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-18,-2,3459.9,3475.0,3447.0,3457.6,349614,-0.0665
2026-06-22,TVSMOTOR,vcp,100.0,2026-06-19,-1,3437.6,3460.8,3414.3,3442.9,926221,0.1542
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-05-15,-25,1313.0,1324.6,1282.2,1304.0,16245,-0.6855
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-05-18,-24,1280.0,1308.9,1202.5,1297.2,74928,1.3438
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-05-19,-23,1285.5,1375.0,1285.5,1351.4,39006,5.1264
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-05-20,-22,1350.2,1355.0,1318.3,1335.8,25767,-1.0665
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-05-21,-21,1350.1,1401.8,1344.2,1352.2,53334,0.1555
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-05-22,-20,1365.1,1426.0,1359.8,1400.7,108055,2.6079
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-05-25,-19,1425.0,1452.0,1396.2,1414.3,69732,-0.7509
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-05-26,-18,1441.0,1480.0,1351.1,1437.6,272795,-0.2359
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-05-27,-17,1490.0,1519.0,1434.1,1450.1,320916,-2.6779
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-05-29,-16,1445.0,1445.0,1375.0,1398.0,186920,-3.2526
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-01,-15,1398.5,1429.0,1367.0,1373.2,55949,-1.8091
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-02,-14,1359.0,1433.0,1359.0,1418.8,63831,4.4003
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-03,-13,1424.7,1450.0,1388.4,1419.4,101822,-0.372
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-04,-12,1422.0,1485.0,1402.8,1467.8,190283,3.2208
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-05,-11,1477.8,1479.7,1437.8,1449.0,54780,-1.9488
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-08,-10,1410.1,1441.7,1402.0,1407.9,43936,-0.156
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-09,-9,1415.0,1448.8,1401.1,1411.1,34739,-0.2756
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-10,-8,1408.0,1422.3,1364.3,1374.4,55257,-2.3864
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-11,-7,1355.0,1391.4,1336.9,1351.1,36866,-0.2878
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-12,-6,1391.0,1420.0,1365.0,1414.3,34090,1.6751
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-15,-5,1454.0,1455.0,1424.0,1429.1,35868,-1.7125
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-16,-4,1428.1,1453.7,1428.1,1442.8,38148,1.0293
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-17,-3,1442.0,1451.9,1422.1,1431.8,16368,-0.7074
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-18,-2,1440.5,1493.9,1440.5,1482.4,105809,2.9087
2026-06-22,VENUSPIPES,pocket_pivot,100.0,2026-06-19,-1,1499.0,1579.0,1496.0,1546.1,616396,3.1421
2026-06-22,VISHNU,vcp,100.0,2026-05-15,-25,587.0,589.4,572.0,573.0,60543,-2.385
2026-06-22,VISHNU,vcp,100.0,2026-05-18,-24,573.0,580.6,567.0,579.2,92555,1.082
2026-06-22,VISHNU,vcp,100.0,2026-05-19,-23,584.3,607.15,581.45,598.1,131277,2.3618
2026-06-22,VISHNU,vcp,100.0,2026-05-20,-22,601.0,614.4,597.15,599.6,147309,-0.2329
2026-06-22,VISHNU,vcp,100.0,2026-05-21,-21,606.0,608.0,594.9,597.25,56805,-1.4439
2026-06-22,VISHNU,vcp,100.0,2026-05-22,-20,597.25,611.5,585.3,599.25,72730,0.3349
2026-06-22,VISHNU,vcp,100.0,2026-05-25,-19,599.8,607.3,595.9,603.45,43325,0.6085
2026-06-22,VISHNU,vcp,100.0,2026-05-26,-18,608.0,619.95,593.55,597.45,90048,-1.7352
2026-06-22,VISHNU,vcp,100.0,2026-05-27,-17,604.0,610.0,598.0,599.15,58278,-0.803
2026-06-22,VISHNU,vcp,100.0,2026-05-29,-16,606.0,614.9,566.15,579.1,124589,-4.4389
2026-06-22,VISHNU,vcp,100.0,2026-06-01,-15,600.0,645.0,598.0,619.75,1580123,3.2917
2026-06-22,VISHNU,vcp,100.0,2026-06-02,-14,620.35,652.0,613.95,626.7,455702,1.0236
2026-06-22,VISHNU,vcp,100.0,2026-06-03,-13,626.45,633.55,607.6,615.3,141623,-1.7799
2026-06-22,VISHNU,vcp,100.0,2026-06-04,-12,615.2,622.0,605.1,609.45,153226,-0.9347
2026-06-22,VISHNU,vcp,100.0,2026-06-05,-11,613.9,614.9,598.4,603.4,68749,-1.7104
2026-06-22,VISHNU,vcp,100.0,2026-06-08,-10,600.0,611.15,581.0,586.55,91122,-2.2417
2026-06-22,VISHNU,vcp,100.0,2026-06-09,-9,593.0,600.8,588.45,594.2,44252,0.2024
2026-06-22,VISHNU,vcp,100.0,2026-06-10,-8,595.5,597.75,578.55,580.15,41826,-2.5777
2026-06-22,VISHNU,vcp,100.0,2026-06-11,-7,580.15,589.5,575.1,577.7,61102,-0.4223
2026-06-22,VISHNU,vcp,100.0,2026-06-12,-6,582.0,593.0,582.0,589.95,39988,1.366
2026-06-22,VISHNU,vcp,100.0,2026-06-15,-5,595.0,619.8,591.5,602.2,92591,1.2101
2026-06-22,VISHNU,vcp,100.0,2026-06-16,-4,602.2,614.95,597.15,601.8,60886,-0.0664
2026-06-22,VISHNU,vcp,100.0,2026-06-17,-3,605.4,612.0,594.05,602.5,47138,-0.479
2026-06-22,VISHNU,vcp,100.0,2026-06-18,-2,600.7,614.9,597.25,600.15,75843,-0.0916
2026-06-22,VISHNU,vcp,100.0,2026-06-19,-1,601.9,607.9,595.0,601.0,40118,-0.1495
2026-06-22,WABAG,pocket_pivot,100.0,2026-05-15,-25,1410.0,1427.6,1378.8,1386.1,233219,-1.695
2026-06-22,WABAG,pocket_pivot,100.0,2026-05-18,-24,1370.0,1384.5,1326.3,1376.0,266318,0.438
2026-06-22,WABAG,pocket_pivot,100.0,2026-05-19,-23,1376.0,1417.5,1367.0,1391.2,194787,1.1047
2026-06-22,WABAG,pocket_pivot,100.0,2026-05-20,-22,1372.0,1400.0,1368.0,1393.7,119224,1.5816
2026-06-22,WABAG,pocket_pivot,100.0,2026-05-21,-21,1401.0,1424.0,1390.9,1410.5,274768,0.6781
2026-06-22,WABAG,pocket_pivot,100.0,2026-05-22,-20,1450.0,1480.0,1423.0,1431.4,1345787,-1.2828
2026-06-22,WABAG,pocket_pivot,100.0,2026-05-25,-19,1468.0,1475.0,1442.1,1452.8,347480,-1.0354
2026-06-22,WABAG,pocket_pivot,100.0,2026-05-26,-18,1463.4,1524.8,1463.4,1506.3,848430,2.9315
2026-06-22,WABAG,pocket_pivot,100.0,2026-05-27,-17,1516.0,1564.0,1516.0,1547.0,621651,2.0449
2026-06-22,WABAG,pocket_pivot,100.0,2026-05-29,-16,1567.4,1584.9,1508.1,1527.8,662340,-2.5265
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-01,-15,1531.0,1574.0,1531.0,1556.0,546234,1.6329
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-02,-14,1555.1,1564.5,1523.0,1551.8,249997,-0.2122
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-03,-13,1551.6,1560.9,1542.2,1557.9,230885,0.406
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-04,-12,1558.0,1579.8,1545.0,1560.6,219016,0.1669
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-05,-11,1568.3,1609.9,1545.0,1600.4,438879,2.0468
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-08,-10,1593.0,1603.2,1530.1,1544.3,258066,-3.0571
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-09,-9,1585.0,1603.3,1563.0,1586.3,412115,0.082
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-10,-8,1590.0,1596.3,1541.0,1550.0,228655,-2.5157
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-11,-7,1550.0,1556.0,1510.0,1524.0,135105,-1.6774
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-12,-6,1542.0,1585.0,1531.2,1577.8,204027,2.3217
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-15,-5,1620.4,1660.4,1612.1,1629.1,659667,0.5369
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-16,-4,1640.8,1774.0,1635.0,1754.3,2871543,6.9174
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-17,-3,1769.9,1778.0,1739.2,1766.5,701834,-0.1921
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-18,-2,1770.5,1829.9,1764.5,1821.8,777730,2.8975
2026-06-22,WABAG,pocket_pivot,100.0,2026-06-19,-1,1851.8,2009.7,1850.0,1983.6,2889807,7.1174
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-05-15,-25,3085.2,3150.0,3052.2,3091.8,73969,0.2139
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-05-18,-24,3065.1,3105.0,3003.0,3095.6,73232,0.9951
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-05-19,-23,3098.9,3144.0,3071.0,3086.0,54106,-0.4163
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-05-20,-22,3100.0,3212.0,3079.5,3173.0,88932,2.3548
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-05-21,-21,3176.1,3282.0,3176.1,3267.3,96525,2.8714
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-05-22,-20,3303.3,3345.5,3283.8,3318.3,60673,0.4541
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-05-25,-19,3359.2,3374.9,3280.5,3300.6,59936,-1.7445
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-05-26,-18,3280.0,3355.9,3280.0,3342.3,48839,1.8994
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-05-27,-17,3342.3,3358.2,3259.4,3290.5,50269,-1.5498
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-05-29,-16,3290.5,3349.7,3188.1,3255.2,157408,-1.0728
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-01,-15,3295.6,3350.1,3255.0,3305.5,90429,0.3004
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-02,-14,3289.1,3293.3,3215.8,3284.4,30486,-0.1429
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-03,-13,3298.0,3347.0,3239.0,3256.4,59866,-1.2614
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-04,-12,3221.0,3300.0,3221.0,3262.4,43548,1.2853
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-05,-11,3240.0,3284.8,3214.4,3230.7,26194,-0.287
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-08,-10,3176.1,3271.0,3156.0,3241.4,45430,2.056
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-09,-9,3254.0,3272.0,3168.0,3174.8,84173,-2.4339
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-10,-8,3174.8,3205.0,3110.0,3131.6,98370,-1.3607
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-11,-7,3150.1,3251.8,3110.6,3243.2,166979,2.9555
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-12,-6,3273.0,3455.0,3261.1,3444.3,294649,5.2337
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-15,-5,3500.0,3529.0,3461.0,3469.1,169830,-0.8829
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-16,-4,3502.3,3510.0,3434.0,3453.7,43728,-1.3877
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-17,-3,3480.1,3525.8,3455.0,3481.5,81894,0.0402
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-18,-2,3518.0,3524.9,3442.6,3463.6,39958,-1.5463
2026-06-22,PRIVISCL,pocket_pivot,97.5,2026-06-19,-1,3465.1,3500.0,3429.7,3493.9,52959,0.8311
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-05-15,-25,1234.0,1278.0,1220.9,1242.5,780605,0.6888
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-05-18,-24,1242.9,1253.4,1220.2,1239.2,251862,-0.2977
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-05-19,-23,1240.0,1259.3,1218.1,1240.4,404395,0.0323
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-05-20,-22,1244.0,1249.0,1221.3,1240.1,149238,-0.3135
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-05-21,-21,1254.5,1255.0,1228.2,1240.2,77180,-1.1399
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-05-22,-20,1240.2,1250.0,1231.3,1238.1,75889,-0.1693
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-05-25,-19,1254.7,1266.5,1236.6,1249.3,128101,-0.4304
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-05-26,-18,1256.7,1259.0,1223.0,1228.8,221863,-2.2201
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-05-27,-17,1238.0,1238.0,1202.5,1207.8,149495,-2.4394
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-05-29,-16,1204.2,1232.9,1170.0,1189.0,161671,-1.2622
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-06-01,-15,1199.9,1204.9,1164.1,1168.8,119513,-2.5919
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-06-02,-14,1155.0,1203.0,1153.0,1198.8,106328,3.7922
2026-06-22,MEDANTA,pocket_pivot,96.7,2026-06-03,-13,1209.0,1218.3,1195.0,1201.3,406713,-0.6369
