signal_date,ticker,pattern_type,score,entry_close,date,day_offset,open,high,low,close,volume,return_from_entry_pct,daily_return_pct
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-06-24,4,395.0,442.95,395.0,433.9,13259862,6.9114,10.0152
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-06-25,5,432.0,439.4,425.0,426.4,1424783,5.0634,-1.7285
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-06-29,6,426.0,436.4,406.35,424.9,965175,4.6939,-0.3518
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-06-30,7,423.35,446.05,420.55,438.25,1315847,7.9832,3.1419
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-07-01,8,442.5,446.9,430.3,436.9,542987,7.6506,-0.308
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-07-02,9,437.0,442.0,430.05,441.05,388062,8.6732,0.9499
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-07-03,10,440.25,463.8,422.25,426.5,1289118,5.0881,-3.2989
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-07-06,11,426.5,439.45,425.2,431.7,287292,6.3693,1.2192
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-07-07,12,434.05,434.9,422.0,427.45,237755,5.3222,-0.9845
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-07-08,13,422.8,434.0,407.1,411.2,376635,1.3182,-3.8016
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-07-09,14,410.0,428.75,406.45,421.85,280466,3.9423,2.59
2026-06-18,ICIL,pocket_pivot,100.0,405.85,2026-07-10,15,423.8,429.35,409.5,412.55,255116,1.6509,-2.2046
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-06-18,0,1061.35,1208.7,1047.3,1186.4,5589467,0.0,11.7822
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-06-19,1,1186.0,1186.0,1125.0,1159.75,1246017,-2.2463,-2.2463
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-06-22,2,1163.7,1171.85,1141.2,1151.8,239484,-2.9164,-0.6855
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-06-23,3,1150.9,1150.9,1123.5,1131.0,286791,-4.6696,-1.8059
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-06-24,4,1139.0,1334.0,1135.0,1218.45,14993505,2.7014,7.7321
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-06-25,5,1224.1,1224.8,1162.0,1191.3,1182568,0.413,-2.2282
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-06-29,6,1183.1,1199.5,1124.0,1131.5,562638,-4.6274,-5.0197
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-06-30,7,1132.0,1200.0,1113.75,1177.3,993802,-0.767,4.0477
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-07-01,8,1182.0,1231.0,1162.2,1191.6,1036306,0.4383,1.2146
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-07-02,9,1184.0,1186.1,1147.2,1180.8,382211,-0.472,-0.9063
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-07-03,10,1185.0,1211.7,1177.9,1184.5,351422,-0.1601,0.3133
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-07-06,11,1189.0,1189.0,1154.1,1178.8,323658,-0.6406,-0.4812
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-07-07,12,1171.0,1174.0,1137.1,1147.8,283327,-3.2535,-2.6298
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-07-08,13,1148.0,1148.0,1096.1,1107.1,315527,-6.6841,-3.5459
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-07-09,14,1120.0,1138.5,1111.9,1115.1,158907,-6.0098,0.7226
2026-06-18,KPRMILL,pocket_pivot,100.0,1186.4,2026-07-10,15,1128.0,1128.0,1102.7,1110.1,193023,-6.4312,-0.4484
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-06-18,0,419.7,437.9,418.7,430.0,10970744,0.0,2.4541
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-06-19,1,430.8,450.2,430.05,440.15,12106383,2.3605,2.3605
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-06-22,2,446.1,446.1,438.5,442.4,4709990,2.8837,0.5112
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-06-23,3,442.8,448.8,437.2,440.15,6442829,2.3605,-0.5086
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-06-24,4,440.1,442.55,433.45,436.6,6122691,1.5349,-0.8065
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-06-25,5,423.0,429.85,420.4,423.35,6397374,-1.5465,-3.0348
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-06-29,6,421.0,432.35,421.0,431.25,4278076,0.2907,1.8661
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-06-30,7,433.4,436.25,428.25,431.65,4056374,0.3837,0.0928
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-07-01,8,433.05,440.0,431.0,434.7,3542657,1.093,0.7066
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-07-02,9,434.7,435.55,430.05,432.1,1767476,0.4884,-0.5981
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-07-03,10,432.5,434.45,429.0,430.25,1622268,0.0581,-0.4281
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-07-06,11,430.0,434.65,428.05,429.1,1483509,-0.2093,-0.2673
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-07-07,12,428.7,437.95,428.7,435.4,3555151,1.2558,1.4682
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-07-08,13,434.8,440.75,425.4,427.9,3990127,-0.4884,-1.7226
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-07-09,14,427.9,440.9,427.4,438.45,3344176,1.9651,2.4655
2026-06-18,LICI,pocket_pivot,100.0,430.0,2026-07-10,15,440.0,446.0,437.2,443.05,3238469,3.0349,1.0492
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-06-18,0,1635.0,1697.0,1632.6,1688.2,1061168,0.0,3.2538
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-06-19,1,1690.9,1691.6,1646.5,1669.3,366339,-1.1195,-1.1195
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-06-22,2,1676.3,1709.0,1670.1,1686.6,640616,-0.0948,1.0364
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-06-23,3,1693.6,1713.6,1678.1,1683.6,895899,-0.2725,-0.1779
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-06-24,4,1688.6,1688.6,1653.0,1662.3,298066,-1.5342,-1.2651
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-06-25,5,1651.0,1666.4,1608.0,1611.4,644179,-4.5492,-3.062
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-06-29,6,1619.4,1638.2,1563.9,1601.5,4724470,-5.1356,-0.6144
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-06-30,7,1601.5,1604.3,1575.1,1584.0,626509,-6.1723,-1.0927
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-07-01,8,1580.0,1615.0,1573.2,1608.9,259175,-4.6973,1.572
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-07-02,9,1616.7,1629.6,1608.0,1618.3,670618,-4.1405,0.5843
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-07-03,10,1633.0,1634.0,1592.0,1596.6,396091,-5.4259,-1.3409
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-07-06,11,1592.1,1612.2,1575.5,1581.8,780015,-6.3026,-0.927
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-07-07,12,1575.0,1619.0,1573.8,1608.9,1258127,-4.6973,1.7132
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-07-08,13,1596.4,1609.4,1547.6,1559.1,1095696,-7.6472,-3.0953
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-07-09,14,1560.0,1596.0,1554.8,1576.8,841514,-6.5987,1.1353
2026-06-18,MFSL,pocket_pivot,100.0,1688.2,2026-07-10,15,1587.0,1638.1,1584.3,1633.1,774815,-3.2638,3.5705
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-06-18,0,282.45,303.75,281.8,298.1,36124206,0.0,5.5408
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-06-19,1,299.2,303.7,298.55,302.3,13610176,1.4089,1.4089
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-06-22,2,302.0,307.0,301.0,304.35,7694015,2.0966,0.6781
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-06-23,3,304.35,308.95,302.15,303.05,6925597,1.6605,-0.4271
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-06-24,4,305.0,309.75,304.45,306.5,8299206,2.8178,1.1384
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-06-25,5,308.0,308.0,300.35,301.35,6174289,1.0902,-1.6803
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-06-29,6,301.3,308.0,300.15,302.05,28633369,1.3251,0.2323
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-06-30,7,304.3,312.9,301.5,310.85,10077069,4.2771,2.9134
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-07-01,8,310.6,312.5,307.65,308.65,5730073,3.5391,-0.7077
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-07-02,9,309.6,314.85,307.6,314.0,5391222,5.3338,1.7334
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-07-03,10,314.0,316.9,305.6,310.3,5087402,4.0926,-1.1783
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-07-06,11,313.6,319.8,311.0,313.5,10946668,5.1661,1.0313
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-07-07,12,315.7,317.25,311.35,315.2,7765721,5.7363,0.5423
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-07-08,13,313.55,325.5,312.15,317.95,10701340,6.6588,0.8725
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-07-09,14,320.0,325.9,319.85,324.05,6852756,8.7051,1.9185
2026-06-18,NYKAA,pocket_pivot,100.0,298.1,2026-07-10,15,328.0,330.95,324.65,330.1,10556295,10.7347,1.867
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-06-18,0,3595.0,3735.0,3566.6,3690.0,1199579,0.0,2.6426
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-06-19,1,3699.0,3778.0,3686.0,3769.2,746962,2.1463,2.1463
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-06-22,2,3770.0,3806.2,3740.0,3778.6,331345,2.4011,0.2494
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-06-23,3,3784.0,3803.9,3710.0,3718.9,239175,0.7832,-1.58
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-06-24,4,3724.0,3775.0,3718.9,3757.7,139138,1.8347,1.0433
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-06-25,5,3775.0,3843.0,3758.0,3829.8,353857,3.7886,1.9187
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-06-29,6,3841.8,3914.6,3786.0,3876.9,760918,5.065,1.2298
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-06-30,7,3875.0,3975.2,3855.8,3945.5,691271,6.9241,1.7695
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-07-01,8,3946.0,3976.6,3913.3,3952.6,223713,7.1165,0.18
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-07-02,9,3958.5,3986.3,3901.1,3972.4,310353,7.6531,0.5009
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-07-03,10,3979.0,3984.0,3880.6,3892.3,203961,5.4824,-2.0164
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-07-06,11,3940.0,4137.0,3903.2,4106.7,975908,11.2927,5.5083
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-07-07,12,4135.7,4161.8,4076.0,4098.6,675691,11.0732,-0.1972
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-07-08,13,4103.7,4140.0,4058.0,4077.6,312100,10.5041,-0.5124
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-07-09,14,4099.0,4145.0,4082.5,4089.0,262676,10.813,0.2796
2026-06-18,RADICO,pocket_pivot,100.0,3690.0,2026-07-10,15,4120.8,4142.9,4060.0,4073.7,303434,10.3984,-0.3742
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-06-18,0,699.05,745.0,691.0,730.0,10080736,0.0,4.4274
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-06-19,1,726.0,762.9,716.95,750.65,4217460,2.8288,2.8288
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-06-22,2,756.95,784.65,750.65,760.2,2320936,4.137,1.2722
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-06-23,3,761.9,773.5,727.0,735.5,1286636,0.7534,-3.2491
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-06-24,4,746.0,806.2,740.75,762.05,4255401,4.3904,3.6098
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-06-25,5,769.0,790.0,744.9,780.9,1832112,6.9726,2.4736
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-06-29,6,777.0,777.95,721.5,753.15,1403117,3.1712,-3.5536
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-06-30,7,757.0,785.8,745.2,773.75,883970,5.9932,2.7352
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-07-01,8,780.0,799.95,769.3,787.95,868016,7.9384,1.8352
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-07-02,9,781.0,812.85,774.65,797.2,815228,9.2055,1.1739
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-07-03,10,794.8,798.25,742.7,757.95,898994,3.8288,-4.9235
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-07-06,11,761.7,775.0,752.0,761.15,577666,4.2671,0.4222
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-07-07,12,761.6,768.0,736.5,752.9,434838,3.137,-1.0839
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-07-08,13,751.9,763.45,730.0,740.45,404260,1.4315,-1.6536
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-07-09,14,740.9,785.4,740.9,779.25,1142272,6.7466,5.2401
2026-06-18,RPTECH,pocket_pivot,100.0,730.0,2026-07-10,15,782.0,799.7,775.0,783.05,493169,7.2671,0.4876
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-06-18,0,37.69,40.7,37.51,39.88,31767547,0.0,5.8106
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-06-19,1,40.3,45.0,40.1,43.59,59439267,9.3029,9.3029
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-06-22,2,43.61,44.87,43.61,44.09,14220625,10.5567,1.1471
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-06-23,3,43.2,43.2,41.4,41.58,11874905,4.2628,-5.6929
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-06-24,4,41.79,41.96,41.32,41.62,12378759,4.3631,0.0962
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-06-25,5,41.92,41.97,41.5,41.59,8819335,4.2879,-0.0721
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-06-29,6,41.59,41.97,41.46,41.75,7986829,4.6891,0.3847
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-06-30,7,42.2,42.2,41.29,41.38,8408991,3.7613,-0.8862
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-07-01,8,41.0,42.5,41.0,42.0,7545732,5.3159,1.4983
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-07-02,9,42.27,42.39,41.8,42.11,9018203,5.5918,0.2619
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-07-03,10,42.74,42.8,41.8,42.14,9757688,5.667,0.0712
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-07-06,11,42.3,42.34,42.01,42.17,6752375,5.7422,0.0712
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-07-07,12,42.38,42.44,41.95,42.12,8562032,5.6169,-0.1186
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-07-08,13,42.2,42.41,41.7,42.06,7460942,5.4664,-0.1425
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-07-09,14,42.19,42.35,42.09,42.11,7229117,5.5918,0.1189
2026-06-18,SBC,pocket_pivot,100.0,39.88,2026-07-10,15,42.2,43.27,42.17,42.38,7193318,6.2688,0.6412
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-06-18,0,850.0,935.0,850.0,920.95,1430721,0.0,8.3471
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-06-19,1,948.0,1084.0,935.15,1028.4,2021580,11.6673,11.6673
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-06-22,2,1030.0,1075.0,965.65,979.05,498856,6.3087,-4.7987
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-06-23,3,985.0,1001.75,954.75,965.1,192782,4.794,-1.4249
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-06-24,4,957.0,1136.0,957.0,1109.1,1675977,20.43,14.9207
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-06-25,5,1109.1,1149.6,1051.0,1099.95,706804,19.4365,-0.825
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-06-29,6,1094.5,1094.55,1010.5,1051.4,211144,14.1647,-4.4138
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-06-30,7,1052.75,1185.0,1017.85,1138.15,1266651,23.5843,8.2509
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-07-01,8,1132.0,1160.9,1102.5,1118.8,200276,21.4833,-1.7001
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-07-02,9,1110.0,1125.1,1090.0,1104.9,112186,19.9739,-1.2424
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-07-03,10,1108.0,1177.0,1101.0,1118.6,326603,21.4615,1.2399
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-07-06,11,1120.0,1169.6,1081.7,1104.0,235031,19.8762,-1.3052
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-07-07,12,1110.0,1160.0,1084.4,1151.5,213021,25.0339,4.3025
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-07-08,13,1152.0,1215.0,1116.5,1161.0,421054,26.0655,0.825
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-07-09,14,1178.9,1221.9,1172.1,1178.6,166316,27.9765,1.5159
2026-06-18,SPAL,pocket_pivot,100.0,920.95,2026-07-10,15,1189.4,1189.4,1150.0,1159.7,116082,25.9243,-1.6036
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-06-18,0,850.0,935.0,850.0,920.95,1430721,0.0,8.3471
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-06-19,1,948.0,1084.0,935.15,1028.4,2021580,11.6673,11.6673
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-06-22,2,1030.0,1075.0,965.65,979.05,498856,6.3087,-4.7987
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-06-23,3,985.0,1001.75,954.75,965.1,192782,4.794,-1.4249
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-06-24,4,957.0,1136.0,957.0,1109.1,1675977,20.43,14.9207
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-06-25,5,1109.1,1149.6,1051.0,1099.95,706804,19.4365,-0.825
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-06-29,6,1094.5,1094.55,1010.5,1051.4,211144,14.1647,-4.4138
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-06-30,7,1052.75,1185.0,1017.85,1138.15,1266651,23.5843,8.2509
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-07-01,8,1132.0,1160.9,1102.5,1118.8,200276,21.4833,-1.7001
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-07-02,9,1110.0,1125.1,1090.0,1104.9,112186,19.9739,-1.2424
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-07-03,10,1108.0,1177.0,1101.0,1118.6,326603,21.4615,1.2399
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-07-06,11,1120.0,1169.6,1081.7,1104.0,235031,19.8762,-1.3052
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-07-07,12,1110.0,1160.0,1084.4,1151.5,213021,25.0339,4.3025
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-07-08,13,1152.0,1215.0,1116.5,1161.0,421054,26.0655,0.825
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-07-09,14,1178.9,1221.9,1172.1,1178.6,166316,27.9765,1.5159
2026-06-18,SPAL,inside_bar_cluster,100.0,920.95,2026-07-10,15,1189.4,1189.4,1150.0,1159.7,116082,25.9243,-1.6036
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-06-18,0,540.0,581.0,537.95,565.65,7103329,0.0,4.75
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-06-19,1,563.9,595.8,558.55,580.25,2848303,2.5811,2.5811
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-06-22,2,580.2,592.9,575.85,581.9,464717,2.8728,0.2844
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-06-23,3,579.05,597.4,578.05,583.6,1155361,3.1733,0.2921
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-06-24,4,578.55,589.2,572.45,574.3,463045,1.5292,-1.5936
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-06-25,5,572.0,583.9,569.05,577.1,708279,2.0242,0.4876
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-06-29,6,584.0,590.0,574.5,584.75,1101224,3.3766,1.3256
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-06-30,7,585.5,594.0,576.0,588.95,455943,4.1192,0.7183
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-07-01,8,588.95,605.8,578.75,586.8,353618,3.7391,-0.3651
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-07-02,9,586.95,594.8,586.4,588.5,241255,4.0396,0.2897
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-07-03,10,591.0,593.45,572.3,580.3,475816,2.5899,-1.3934
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-07-06,11,580.0,585.5,577.4,581.35,185435,2.7756,0.1809
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-07-07,12,584.25,593.4,582.5,589.75,495780,4.2606,1.4449
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-07-08,13,593.0,599.0,581.0,584.2,501587,3.2794,-0.9411
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-07-09,14,584.15,606.0,584.1,603.25,992624,6.6472,3.2609
2026-06-18,STARHEALTH,pocket_pivot,100.0,565.65,2026-07-10,15,609.0,614.2,598.7,603.25,427835,6.6472,0.0
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-06-18,0,12.63,13.51,12.16,13.05,18871988,0.0,3.3254
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-06-19,1,13.0,13.5,12.84,13.39,9542689,2.6054,2.6054
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-06-22,2,13.4,13.95,13.05,13.23,7640937,1.3793,-1.1949
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-06-23,3,13.25,13.5,12.77,12.88,4156209,-1.3027,-2.6455
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-06-24,4,12.9,13.01,12.51,12.6,2744474,-3.4483,-2.1739
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-06-25,5,12.69,12.96,12.31,12.41,3233845,-4.9042,-1.5079
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-06-29,6,12.4,12.85,12.04,12.6,4832571,-3.4483,1.531
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-06-30,7,12.6,12.76,12.48,12.53,1934820,-3.9847,-0.5556
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-07-01,8,12.49,12.7,12.2,12.43,5054175,-4.751,-0.7981
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-07-02,9,12.4,12.53,12.34,12.39,931806,-5.0575,-0.3218
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-07-03,10,12.47,12.95,12.35,12.74,2913482,-2.3755,2.8249
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-07-06,11,12.5,12.98,12.4,12.75,3533345,-2.2989,0.0785
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-07-07,12,12.79,12.8,12.41,12.68,2550731,-2.8352,-0.549
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-07-08,13,12.58,12.7,11.62,11.94,2653845,-8.5057,-5.836
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-07-09,14,12.12,12.38,12.02,12.15,1790419,-6.8966,1.7588
2026-06-18,STEELXIND,pocket_pivot,100.0,13.05,2026-07-10,15,12.15,12.39,11.99,12.01,1411854,-7.9693,-1.1523
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-06-18,0,1817.5,1830.0,1812.5,1824.8,2054738,0.0,0.4017
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-06-19,1,1824.0,1842.7,1820.9,1838.3,2126703,0.7398,0.7398
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-06-22,2,1845.0,1865.2,1834.0,1862.9,1588758,2.0879,1.3382
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-06-23,3,1870.0,1902.4,1861.2,1868.0,2812236,2.3674,0.2738
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-06-24,4,1868.0,1882.1,1864.9,1874.4,1406231,2.7181,0.3426
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-06-25,5,1870.0,1887.0,1858.0,1862.8,1816438,2.0824,-0.6189
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-06-29,6,1876.8,1897.1,1855.9,1874.8,1655869,2.74,0.6442
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-06-30,7,1885.0,1892.9,1859.4,1862.5,2352774,2.066,-0.6561
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-07-01,8,1877.9,1887.4,1860.2,1866.2,1230360,2.2687,0.1987
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-07-02,9,1876.0,1882.0,1868.3,1871.0,1485296,2.5318,0.2572
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-07-03,10,1880.0,1925.1,1871.6,1904.8,2168491,4.384,1.8065
2026-06-18,SUNPHARMA,vcp,100.0,1824.8,2026-07-06,11,1904.0,1917.0,1900.0,1912.8,1213635,4.8224,0.42
