trade_date,ticker,company_name,sector,pattern_type,score,pattern_score,macro_pass,triggered_today,setup_ready,entry_close,last_trade_date,last_close,trading_days_forward,return_to_last_pct,return_5d_pct,return_10d_pct,return_20d_pct,max_favorable_pct,max_adverse_pct,fundamental_pass,market_score_delta,pre_scan_sessions
2026-06-22,KMEW,Knowledge Marine & Engineering Works Limited,,pocket_pivot,100.0,100.0,True,True,False,2337.0,2026-07-10,2412.7,13,3.2392,-1.9298,-2.2465,,4.4074,-10.3723,False,0.0,25
2026-06-22,NHPC,NHPC Limited,,vcp,100.0,100.0,False,True,False,78.22,2026-07-10,79.82,13,2.0455,3.976,0.8566,,5.4717,-3.2856,False,1.0,25
2026-06-22,NIACL,The New India Assurance Company Limited,,pocket_pivot,100.0,100.0,False,True,False,212.11,2026-07-10,183.92,13,-13.2903,-16.0766,-12.7811,,2.7769,-17.2128,False,0.0,25
2026-06-22,NOCIL,NOCIL Limited,,pocket_pivot,100.0,100.0,False,True,False,190.82,2026-07-10,175.44,13,-8.06,-5.7698,-7.6722,,7.1691,-13.4839,False,0.0,25
2026-06-22,PANAMAPET,Panama Petrochem Limited,,pocket_pivot,100.0,100.0,True,True,False,496.45,2026-07-10,428.1,13,-13.7678,-15.2885,-12.7405,,3.1423,-19.7905,False,0.0,25
2026-06-22,POKARNA,Pokarna Limited,,pocket_pivot,100.0,100.0,False,True,False,1018.5,2026-07-10,1042.6,13,2.3662,1.836,-2.8179,,12.2533,-6.4899,False,0.0,25
2026-06-22,RBA,Restaurant Brands Asia Limited,,pocket_pivot,100.0,100.0,False,True,False,79.68,2026-07-10,73.52,13,-7.7309,-0.6275,-8.6847,,2.7861,-10.1908,False,0.0,25
2026-06-22,RECLTD,REC Limited,,vcp,100.0,100.0,False,True,False,369.85,2026-07-10,351.95,13,-4.8398,-1.6358,-3.6772,,0.6759,-6.5297,False,1.0,25
2026-06-22,RELIGARE,Religare Enterprises Limited,,pocket_pivot,100.0,100.0,False,True,False,265.53,2026-07-10,270.45,13,1.8529,1.7813,2.4931,,5.4495,-4.2669,False,0.0,25
2026-06-22,ROSSTECH,Rossell Techsys Limited,,pocket_pivot,100.0,100.0,True,True,False,1081.3,2026-07-10,1011.5,13,-6.4552,-10.3487,-10.5151,,2.0993,-16.0825,False,0.0,25
2026-06-22,SANSTAR,Sanstar Limited,,pocket_pivot,100.0,100.0,False,True,False,124.27,2026-07-10,113.22,13,-8.8919,-2.2532,-3.1947,,10.6381,-11.475,True,0.0,25
2026-06-22,SETL,Standard Engineering Technology Limited,,pocket_pivot,100.0,100.0,False,True,False,202.34,2026-07-10,290.7,13,43.6691,26.9003,29.0155,,50.8846,-7.4676,False,0.0,25
2026-06-22,SUNPHARMA,Sun Pharmaceutical Industries Limited,Pharma,vcp,100.0,100.0,False,True,False,1862.9,2026-07-10,1935.5,13,3.8971,-0.0215,2.174,,4.8849,-1.5513,False,1.0,25
2026-06-22,TATACOMM,Tata Communications Limited,,pocket_pivot,100.0,100.0,False,True,False,2061.7,2026-07-10,1856.2,13,-9.9675,-4.4187,-7.5084,,2.3427,-10.2682,False,0.0,25
2026-06-22,TVSMOTOR,TVS Motor Company Limited,,vcp,100.0,100.0,False,True,False,3488.7,2026-07-10,3623.1,13,3.8524,-0.8055,6.4207,,8.2065,-3.239,True,1.0,25
2026-06-22,VENUSPIPES,Venus Pipes & Tubes Limited,,pocket_pivot,100.0,100.0,False,True,False,1673.5,2026-07-10,1807.9,13,8.0311,3.406,10.2719,,12.0406,-4.9895,True,0.0,25
2026-06-22,VISHNU,Vishnu Chemicals Limited,,vcp,100.0,100.0,True,True,False,631.4,2026-07-10,597.0,13,-5.4482,-4.783,-3.5398,,1.3621,-8.0773,False,0.0,25
2026-06-22,WABAG,VA Tech Wabag Limited,,pocket_pivot,100.0,100.0,False,True,False,2061.8,2026-07-10,2221.2,13,7.7311,-2.556,6.8581,,9.0309,-4.3263,False,0.0,25
2026-06-22,PRIVISCL,Privi Speciality Chemicals Limited,,pocket_pivot,97.5,97.5,True,True,False,3655.8,2026-07-10,3662.8,13,0.1915,0.4486,-0.4513,,2.8503,-5.055,True,0.0,25
2026-06-22,MEDANTA,Global Health Limited,,pocket_pivot,96.7,96.7,False,True,False,1288.1,2026-07-10,1336.9,13,3.7885,1.9952,2.8103,,6.3349,-2.1039,False,0.0,25
2026-06-22,EDELWEISS,Edelweiss Financial Services Limited,,pocket_pivot,94.2,94.2,False,True,False,130.28,2026-07-10,120.14,13,-7.7832,-7.269,-6.0025,,2.7786,-10.8535,False,0.0,25
2026-06-22,IDFCFIRSTB,IDFC First Bank Limited,,pocket_pivot,91.3,91.3,False,True,False,80.69,2026-07-10,80.83,13,0.1735,-1.4872,-0.3222,,1.3385,-3.9906,False,0.0,25
2026-06-22,BETA,Beta Drugs Limited,,pocket_pivot,90.0,90.0,False,True,False,2147.5,2026-07-10,2366.8,13,10.2119,1.7322,-3.6508,,11.525,-7.7998,True,0.0,25
2026-06-22,GOODLUCK,Goodluck India Limited,,pocket_pivot,90.0,90.0,False,True,False,1483.3,2026-07-10,1565.9,13,5.5687,0.2494,-0.0809,,6.1822,-6.1754,False,0.0,25
2026-06-22,KIRLPNU,Kirloskar Pneumatic Company Limited,,pocket_pivot,90.0,90.0,True,True,False,2091.5,2026-07-10,1783.7,13,-14.7167,-6.622,-15.7112,,5.049,-17.4372,True,0.0,25
2026-06-22,TIMKEN,Timken India Limited,,pocket_pivot,90.0,90.0,True,True,False,3761.0,2026-07-10,3205.0,13,-14.7833,-7.3199,-13.297,,4.3605,-15.448,False,0.0,25
2026-06-22,VOLTAS,Voltas Limited,,pocket_pivot,90.0,90.0,False,True,False,1354.0,2026-07-10,1286.7,13,-4.9705,-5.6425,-4.8744,,4.2762,-7.9025,False,0.0,25
2026-06-22,CONCOR,Container Corporation of India Limited,,vcp,85.0,85.0,False,True,False,473.65,2026-07-10,463.75,13,-2.0902,0.3378,-0.19,,3.6736,-5.3204,False,0.0,25
2026-06-22,FDC,FDC Limited,,vcp,85.0,85.0,False,True,False,403.5,2026-07-10,432.3,13,7.1375,5.0434,5.5266,,9.5415,-4.052,False,0.0,25
2026-06-22,ISGEC,Isgec Heavy Engineering Limited,,vcp,85.0,85.0,False,True,False,957.15,2026-07-10,902.25,13,-5.7358,-3.4582,-3.15,,3.2179,-7.0104,False,0.0,25
2026-06-22,ROLEXRINGS,Rolex Rings Limited,,vcp,85.0,85.0,False,True,False,145.36,2026-07-10,141.07,13,-2.9513,2.9031,-2.91,,3.8319,-5.5173,False,0.0,25
2026-06-22,SRM,SRM Contractors Limited,,vcp,85.0,85.0,False,True,False,516.1,2026-07-10,500.65,13,-2.9936,-0.5813,-5.0765,,4.8246,-9.2521,True,0.0,25
2026-06-22,SUNDARMFIN,Sundaram Finance Limited,,vcp,85.0,85.0,False,True,False,4539.2,2026-07-10,4574.9,13,0.7865,-0.716,5.393,,5.9702,-2.3837,False,0.0,25
2026-06-23,ALIVUS,Alivus Life Sciences Limited,,pocket_pivot,100.0,100.0,True,True,False,1118.9,2026-07-10,1160.1,12,3.6822,1.564,1.001,,6.703,-3.0298,True,0.0,25
2026-06-23,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,,vcp,100.0,100.0,False,True,False,1725.9,2026-07-10,1807.8,12,4.7454,4.4846,2.5204,,8.639,-0.8228,False,-1.0,25
2026-06-23,GENUSPOWER,Genus Power Infrastructures Limited,,pocket_pivot,100.0,100.0,False,True,False,345.55,2026-07-10,317.05,12,-8.2477,-10.8957,-12.7189,,3.8779,-18.362,True,0.0,25
2026-06-23,GLAND,Gland Pharma Limited,,pocket_pivot,100.0,100.0,False,True,False,2298.2,2026-07-10,2479.4,12,7.8844,7.2666,8.598,,11.9789,-4.9256,False,0.0,25
2026-06-23,JASH,Jash Engineering Limited,,pocket_pivot,100.0,100.0,False,True,False,559.8,2026-07-10,532.75,12,-4.8321,-9.95,-11.5309,,2.3312,-15.1393,False,0.0,25
2026-06-23,JSWINFRA,JSW Infrastructure Limited,,pocket_pivot,100.0,100.0,False,True,False,314.95,2026-07-10,330.05,12,4.7944,4.9214,-0.2223,,9.0491,-1.8892,False,0.0,25
2026-06-23,MAHLOG,Mahindra Logistics Limited,,pocket_pivot,100.0,100.0,True,True,False,383.6,2026-07-10,387.2,12,0.9385,-3.1804,-0.2868,,8.6548,-4.562,False,0.0,25
2026-06-23,MARINE,Marine Electricals (India) Limited,,pocket_pivot,100.0,100.0,False,True,False,274.65,2026-07-10,258.7,12,-5.8074,5.9348,-9.8307,,8.4653,-10.7227,False,0.0,25
2026-06-23,NEULANDLAB,Neuland Laboratories Limited,,pocket_pivot,100.0,100.0,False,True,False,18102.0,2026-07-10,19506.0,12,7.756,3.7786,4.3476,,10.9767,-4.6846,True,0.0,25
2026-06-23,OFSS,Oracle Financial Services Software Limited,,vcp,100.0,100.0,False,True,False,9862.5,2026-07-10,11651.0,12,18.1343,10.1445,11.5539,,18.4791,-2.5196,True,1.0,25
2026-06-23,POKARNA,Pokarna Limited,,pocket_pivot,100.0,100.0,False,True,False,1089.8,2026-07-10,1042.6,12,-4.3311,-6.102,-8.9007,,4.9092,-10.2679,False,0.0,25
2026-06-23,RELIGARE,Religare Enterprises Limited,,pocket_pivot,100.0,100.0,False,True,False,270.0,2026-07-10,270.45,12,0.1667,-2.0741,-1.4444,,3.7037,-3.6111,False,0.0,25
2026-06-23,SANSERA,Sansera Engineering Limited,,pocket_pivot,100.0,100.0,True,True,False,3120.6,2026-07-10,3304.0,12,5.8771,1.426,-0.7659,,6.9987,-4.3069,False,0.0,25
2026-06-23,SHILPAMED,Shilpa Medicare Limited,,pocket_pivot,100.0,100.0,False,True,False,591.15,2026-07-10,627.15,12,6.0898,-3.4509,0.7105,,7.1302,-7.2655,False,0.0,25
2026-06-23,TINNARUBR,Tinna Rubber and Infrastructure Limited,,pocket_pivot,100.0,100.0,False,True,False,943.7,2026-07-10,971.35,12,2.93,1.4994,-4.1857,,5.3778,-5.9023,True,0.0,25
2026-06-23,WABAG,VA Tech Wabag Limited,,pocket_pivot,100.0,100.0,False,True,False,2088.0,2026-07-10,2221.2,12,6.3793,-0.249,-0.3161,,7.6628,-4.933,False,0.0,25
2026-06-23,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,,pocket_pivot,100.0,100.0,True,True,False,16086.0,2026-07-10,2333.8,12,-85.4917,-84.5481,-85.4302,,1.3552,-85.6876,False,0.0,25
2026-06-23,LAURUSLABS,Laurus Labs Limited,,pocket_pivot,91.6,91.6,True,True,False,1481.0,2026-07-10,1537.8,12,3.8352,0.8305,-0.7968,,4.9966,-3.106,True,1.0,25
2026-06-23,SUNPHARMA,Sun Pharmaceutical Industries Limited,Pharma,vcp,91.5,91.5,False,True,False,1868.0,2026-07-10,1935.5,12,3.6135,-0.0964,1.0814,,4.5985,-0.6478,False,1.0,25
2026-06-23,INDOBORAX,Indo Borax & Chemicals Limited,,pocket_pivot,90.0,90.0,True,True,False,383.15,2026-07-10,453.8,12,18.4393,-1.7356,8.4301,,21.2188,-5.7419,False,0.0,25
2026-06-23,KIRLOSENG,Kirloskar Oil Engines Limited,,pocket_pivot,90.0,90.0,True,True,False,2504.4,2026-07-10,2491.9,12,-0.4991,-6.5205,-9.08,,8.6088,-11.356,True,0.0,25
2026-06-23,SETL,Standard Engineering Technology Limited,,pocket_pivot,90.0,90.0,False,True,False,206.58,2026-07-10,290.7,12,40.7203,36.7267,28.57,,47.7878,-2.2945,False,0.0,25
2026-06-23,CONCOR,Container Corporation of India Limited,,vcp,85.0,85.0,False,True,False,479.25,2026-07-10,463.75,12,-3.2342,0.2087,-5.8112,,2.4622,-6.4267,False,1.0,25
2026-06-23,FDC,FDC Limited,,vcp,85.0,85.0,False,True,False,412.1,2026-07-10,432.3,12,4.9017,4.4771,2.7421,,7.2555,-1.9655,False,0.0,25
2026-06-23,SRM,SRM Contractors Limited,,vcp,85.0,85.0,False,True,False,527.55,2026-07-10,500.65,12,-5.099,-2.8433,-10.0844,,2.5495,-11.2217,True,0.0,25
2026-06-24,AETHER,Aether Industries Limited,,pocket_pivot,100.0,100.0,True,True,False,1357.2,2026-07-10,1500.8,11,10.5806,1.12,9.4754,,13.3584,-9.1586,False,0.0,25
2026-06-24,AUBANK,AU Small Finance Bank Limited,,pocket_pivot,100.0,100.0,True,True,False,1067.2,2026-07-10,1072.1,11,0.4591,-0.9558,-1.8553,,2.1739,-4.8398,True,0.0,25
2026-06-24,AXISBANK,Axis Bank Limited,Banking,vcp,100.0,100.0,True,True,False,1384.5,2026-07-10,1323.7,11,-4.3915,-1.5818,-6.2766,,1.1268,-6.6667,False,1.0,25
2026-06-24,BAJFINANCE,Bajaj Finance Limited,Financial Services,vcp,100.0,100.0,False,True,False,990.95,2026-07-10,1020.5,11,2.982,2.7701,1.2967,,6.2516,-3.8902,False,0.0,25
2026-06-24,CGCL,Capri Global Capital Limited,,pocket_pivot,100.0,100.0,False,True,False,218.39,2026-07-10,252.22,11,15.4906,4.2905,15.683,,21.1273,-1.4378,False,0.0,25
2026-06-24,CONFIPET,Confidence Petroleum India Limited,,pocket_pivot,100.0,100.0,True,True,False,73.44,2026-07-10,76.45,11,4.0986,5.4194,-1.5251,,9.4771,-7.067,False,0.0,25
2026-06-24,DELHIVERY,Delhivery Limited,,pocket_pivot,100.0,100.0,False,True,False,481.05,2026-07-10,520.3,11,8.1592,5.8726,7.1926,,8.9284,-4.407,False,1.0,25
2026-06-24,EXIDEIND,Exide Industries Limited,,pocket_pivot,100.0,100.0,False,True,False,399.5,2026-07-10,424.4,11,6.2328,4.9687,6.433,,7.8849,-5.4568,False,1.0,25
2026-06-24,FEDERALBNK,The Federal Bank  Limited,,vcp,100.0,100.0,True,True,False,325.2,2026-07-10,329.85,11,1.4299,1.7835,0.7841,,2.7983,-2.1525,False,0.0,25
2026-06-24,GMRAIRPORT,GMR AIRPORTS LIMITED,,pocket_pivot,100.0,100.0,True,True,False,108.07,2026-07-10,112.51,11,4.1084,3.4422,3.4792,,7.0047,-1.5731,False,1.0,25
2026-06-24,GOKEX,Gokaldas Exports Limited,,pocket_pivot,100.0,100.0,False,True,False,859.35,2026-07-10,832.75,11,-3.0954,2.0364,-3.2234,,4.1136,-7.1391,False,0.0,25
2026-06-24,GREAVESCOT,Greaves Cotton Limited,,pocket_pivot,100.0,100.0,False,True,False,213.98,2026-07-10,263.6,11,23.1891,7.968,10.8655,,24.778,-4.6173,False,0.0,25
2026-06-24,ICICIBANK,ICICI Bank Limited,Banking,vcp,100.0,100.0,False,True,False,1373.6,2026-07-10,1401.2,11,2.0093,1.922,0.5169,,4.3244,-2.4024,True,0.0,25
2026-06-24,ICIL,Indo Count Industries Limited,,pocket_pivot,100.0,100.0,True,True,False,433.9,2026-07-10,412.55,11,-4.9205,1.6478,-2.7771,,6.891,-8.9652,False,0.0,25
2026-06-24,JSWINFRA,JSW Infrastructure Limited,,pocket_pivot,100.0,100.0,False,True,False,338.4,2026-07-10,330.05,11,-2.4675,-3.221,-4.2849,,1.4923,-7.8605,False,0.0,25
2026-06-24,KIRLOSENG,Kirloskar Oil Engines Limited,,pocket_pivot,100.0,100.0,True,True,False,2563.6,2026-07-10,2491.9,11,-2.7968,-9.4477,-5.4143,,1.1468,-13.403,True,0.0,25
2026-06-24,KRISHANA,Krishana Phoschem Limited,,pocket_pivot,100.0,100.0,True,True,False,733.95,2026-07-10,140.2,11,-80.8979,-80.5573,-81.1772,,0.8107,-82.7986,True,0.0,25
2026-06-24,PGIL,Pearl Global Industries Limited,,pocket_pivot,100.0,100.0,True,True,False,2081.0,2026-07-10,1998.0,11,-3.9885,-0.2835,-4.863,,1.6675,-11.0187,True,0.0,25
2026-06-24,PHOENIXLTD,The Phoenix Mills Limited,,vcp,100.0,100.0,True,True,False,1912.3,2026-07-10,2138.9,11,11.8496,5.2398,9.1879,,12.3778,-3.7703,False,1.0,25
2026-06-24,PNBHOUSING,PNB Housing Finance Limited,,vcp,100.0,100.0,True,True,False,1046.6,2026-07-10,1110.6,11,6.115,0.8599,3.5735,,6.9176,-2.7327,False,1.0,25
2026-06-24,POKARNA,Pokarna Limited,,pocket_pivot,100.0,100.0,False,True,False,1132.4,2026-07-10,1042.6,11,-7.9301,-9.4931,-8.5659,,0.9626,-13.6436,False,0.0,25
2026-06-24,RAMCOSYS,Ramco Systems Limited,,pocket_pivot,100.0,100.0,False,True,False,673.8,2026-07-10,805.6,11,19.5607,18.1953,24.2728,,43.5886,-16.5925,True,0.0,25
2026-06-24,SETL,Standard Engineering Technology Limited,,pocket_pivot,100.0,100.0,False,True,False,224.26,2026-07-10,290.7,11,29.6263,32.2349,23.4728,,36.1366,-9.9973,False,0.0,25
2026-06-24,SPAL,S. P. Apparels Limited,,pocket_pivot,100.0,100.0,True,True,False,1109.1,2026-07-10,1159.7,11,4.5623,-0.3787,6.2663,,10.1704,-13.7138,False,0.0,25
2026-06-24,WELSPUNLIV,Welspun Living Limited,,pocket_pivot,100.0,100.0,True,True,False,169.84,2026-07-10,166.17,11,-2.1609,-1.7723,-1.9489,,2.0961,-6.7887,False,0.0,25
2026-06-24,MEDANTA,Global Health Limited,,pocket_pivot,99.8,99.8,False,True,False,1321.0,2026-07-10,1336.9,11,1.2036,1.8395,2.0666,,3.6866,-2.0061,False,0.0,25
2026-06-24,RELIGARE,Religare Enterprises Limited,,pocket_pivot,97.1,97.1,False,True,False,278.36,2026-07-10,270.45,11,-2.8416,-5.6438,-2.4644,,0.5892,-6.506,False,0.0,25
2026-06-24,OFSS,Oracle Financial Services Software Limited,,pocket_pivot,94.3,94.3,False,True,False,10468.5,2026-07-10,11651.0,11,11.2958,4.9434,6.3572,,11.6206,-5.6742,True,1.0,25
2026-06-24,OBEROIRLTY,Oberoi Realty Limited,,pocket_pivot,90.9,90.9,False,True,False,1753.1,2026-07-10,1924.8,11,9.7941,6.3659,6.8507,,13.2907,-3.4111,False,1.0,25
2026-06-24,GENUSPOWER,Genus Power Infrastructures Limited,,pocket_pivot,90.0,90.0,False,True,False,348.95,2026-07-10,317.05,11,-9.1417,-10.1734,-12.0075,,2.8657,-19.1575,True,0.0,25
2026-06-24,KPRMILL,K.P.R. Mill Limited,,pocket_pivot,90.0,90.0,False,True,False,1218.45,2026-07-10,1110.1,11,-8.8924,-3.09,-8.4821,,9.4834,-10.0414,True,0.0,25
2026-06-24,MARINE,Marine Electricals (India) Limited,,pocket_pivot,90.0,90.0,False,True,False,275.15,2026-07-10,258.7,11,-5.9786,3.2891,-9.831,,8.2682,-10.885,False,0.0,25
2026-06-24,SANSTAR,Sanstar Limited,,pocket_pivot,90.0,90.0,True,True,False,127.43,2026-07-10,113.22,11,-11.1512,-6.4741,-11.0414,,7.8945,-13.6703,True,0.0,25
2026-06-24,SIS,SIS LIMITED,,pocket_pivot,90.0,90.0,False,True,False,441.5,2026-07-10,435.5,11,-1.359,-3.6353,-0.8381,,8.9354,-8.8222,False,0.0,25
2026-06-24,STEELCAS,Steelcast Limited,,pocket_pivot,90.0,90.0,True,True,False,307.2,2026-07-10,312.8,11,1.8229,-2.36,-0.472,,11.9792,-5.4199,True,0.0,25
2026-06-24,SUNDARMFIN,Sundaram Finance Limited,,vcp,85.0,85.0,False,True,False,4607.0,2026-07-10,4574.9,11,-0.6968,-0.3864,0.3082,,4.4107,-3.8203,False,0.0,25
2026-06-25,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,vcp,100.0,100.0,False,True,False,8592.0,2026-07-10,8841.0,10,2.898,3.5091,2.898,,4.1667,-0.6576,True,1.0,25
2026-06-25,FUSION,Fusion Finance Limited,,pocket_pivot,100.0,100.0,False,True,False,192.77,2026-07-10,234.04,10,21.4089,19.0019,21.4089,,25.5382,-5.587,False,0.0,25
2026-06-25,ICICIBANK,ICICI Bank Limited,Banking,vcp,100.0,100.0,False,True,False,1387.5,2026-07-10,1401.2,10,0.9874,1.7225,0.9874,,3.2793,-1.5423,True,0.0,25
2026-06-25,INDIGO,InterGlobe Aviation Limited,,pocket_pivot,100.0,100.0,False,True,False,5450.0,2026-07-10,5312.0,10,-2.5321,-0.4312,-2.5321,,0.4862,-6.5321,False,0.0,25
2026-06-25,MANAPPURAM,Manappuram Finance Limited,,pocket_pivot,100.0,100.0,False,True,False,318.5,2026-07-10,341.3,10,7.1586,3.0455,7.1586,,9.2308,-2.8728,False,1.0,25
2026-06-25,MAXHEALTH,Max Healthcare Institute Limited,,vcp,100.0,100.0,False,True,False,1123.35,2026-07-10,1108.1,10,-1.3575,2.675,-1.3575,,3.9658,-4.2596,False,1.0,25
2026-06-25,MOTHERSON,Samvardhana Motherson International Limited,,pocket_pivot,100.0,100.0,True,True,False,151.71,2026-07-10,143.19,10,-5.616,-3.566,-5.616,,2.3334,-9.8873,False,1.0,25
2026-06-25,NARMADA,Narmada Agrobase Limited,,pocket_pivot,100.0,100.0,True,True,False,42.73,2026-07-10,34.78,10,-18.6052,-14.9544,-18.6052,,0.6319,-21.2263,False,0.0,25
2026-06-25,OFSS,Oracle Financial Services Software Limited,,pocket_pivot,100.0,100.0,False,True,False,10974.5,2026-07-10,11651.0,10,6.1643,2.4921,6.1643,,6.4741,-5.1346,True,1.0,25
2026-06-25,PIXTRANS,Pix Transmissions Limited,,pocket_pivot,100.0,100.0,True,True,False,1796.1,2026-07-10,1820.0,10,1.3307,0.8073,1.3307,,7.455,-9.8101,True,0.0,25
2026-06-25,RAMCOIND,Ramco Industries Limited,,pocket_pivot,100.0,100.0,False,True,False,342.75,2026-07-10,367.75,10,7.2939,-1.9402,7.2939,,9.7009,-8.6798,False,0.0,25
2026-06-25,RAMCOSYS,Ramco Systems Limited,,pocket_pivot,100.0,100.0,False,True,False,709.8,2026-07-10,805.6,10,13.4968,12.6515,13.4968,,36.306,-5.0719,True,0.0,25
2026-06-25,REPCOHOME,Repco Home Finance Limited,,pocket_pivot,100.0,100.0,False,True,False,420.0,2026-07-10,409.05,10,-2.6071,3.1786,-2.6071,,4.7381,-6.9643,False,0.0,25
2026-06-25,SUNDRMFAST,Sundram Fasteners Limited,,pocket_pivot,100.0,100.0,False,True,False,929.0,2026-07-10,940.8,10,1.2702,0.3391,1.2702,,3.0355,-2.5996,False,0.0,25
2026-06-25,WELCORP,Welspun Corp Limited,,pocket_pivot,100.0,100.0,True,True,False,1455.1,2026-07-10,1612.6,10,10.824,-1.0858,10.824,,12.2947,-3.2025,True,0.0,25
2026-06-25,TVSMOTOR,TVS Motor Company Limited,,pocket_pivot,98.0,98.0,False,True,False,3569.7,2026-07-10,3623.1,10,1.4959,1.6164,1.4959,,5.7512,-3.9415,True,1.0,25
2026-06-25,AADHARHFC,Aadhar Housing Finance Limited,,pocket_pivot,90.0,90.0,False,True,False,518.5,2026-07-10,534.55,10,3.0955,7.1553,3.0955,,8.5824,-3.1437,False,0.0,25
2026-06-25,AVL,Aditya Vision Limited,,pocket_pivot,90.0,90.0,False,True,False,660.5,2026-07-10,635.8,10,-3.7396,-3.3232,-3.7396,,6.7373,-6.1998,True,0.0,25
2026-06-25,EMCURE,Emcure Pharmaceuticals Limited,,pocket_pivot,90.0,90.0,True,True,False,1880.2,2026-07-10,1814.4,10,-3.4996,-2.1859,-3.4996,,3.3933,-4.808,True,0.0,25
2026-06-25,TALBROAUTO,Talbros Automotive Components Limited,,pocket_pivot,90.0,90.0,False,True,False,406.5,2026-07-10,408.1,10,0.3936,1.3776,0.3936,,7.0111,-4.797,False,0.0,25
2026-06-25,GULFOILLUB,Gulf Oil Lubricants India Limited,,vcp,85.0,85.0,False,True,False,1085.5,2026-07-10,1046.8,10,-3.5652,-2.7545,-3.5652,,1.7918,-5.4998,True,0.0,25
2026-06-25,SUNDARMFIN,Sundaram Finance Limited,,vcp,85.0,85.0,False,True,False,4627.1,2026-07-10,4574.9,10,-1.1281,-1.1173,-1.1281,,3.9571,-4.2381,False,0.0,25
2026-06-29,ABB,ABB India Limited,,pocket_pivot,100.0,100.0,True,True,False,7128.0,2026-07-10,6836.0,9,-4.0965,-0.7716,,,1.9641,-5.6538,True,1.0,25
2026-06-29,ABDL,Allied Blenders and Distillers Limited,,pocket_pivot,100.0,100.0,False,True,False,659.5,2026-07-10,648.75,9,-1.63,6.5504,,,7.9151,-5.3753,False,0.0,25
2026-06-29,ABSLAMC,Aditya Birla Sun Life AMC Limited,,pocket_pivot,100.0,100.0,True,True,False,1170.8,2026-07-10,1146.6,9,-2.067,-0.8627,,,2.8015,-4.7489,True,0.0,25
2026-06-29,ACUTAAS,Acutaas Chemicals Limited,,pocket_pivot,100.0,100.0,True,True,False,3568.2,2026-07-10,3400.8,9,-4.6914,-1.4966,,,4.8148,-9.0438,True,0.0,25
2026-06-29,AJANTPHARM,Ajanta Pharma Limited,,pocket_pivot,100.0,100.0,True,True,False,3384.2,2026-07-10,3348.6,9,-1.0519,-0.3162,,,3.6257,-6.3856,True,0.0,25
2026-06-29,ANANDRATHI,Anand Rathi Wealth Limited,,pocket_pivot,100.0,100.0,True,True,False,1988.7,2026-07-10,2146.8,9,7.9499,5.3703,,,9.4283,-4.6412,True,0.0,25
2026-06-29,ATHERENERG,Ather Energy Limited,,pocket_pivot,100.0,100.0,True,True,False,1083.75,2026-07-10,1225.8,9,13.1073,3.8431,,,14.6851,-8.6597,False,0.0,25
2026-06-29,BHARATFORG,Bharat Forge Limited,,pocket_pivot,100.0,100.0,True,True,False,2170.9,2026-07-10,2117.0,9,-2.4828,-1.4833,,,3.0909,-5.2881,False,1.0,25
2026-06-29,BHEL,Bharat Heavy Electricals Limited,,pocket_pivot,100.0,100.0,True,True,False,413.75,2026-07-10,395.25,9,-4.4713,-6.3444,,,2.0906,-10.139,False,1.0,25
2026-06-29,BLSE,BLS E-Services Limited,,pocket_pivot,100.0,100.0,True,True,False,232.88,2026-07-10,263.25,9,13.0411,15.3942,,,22.7671,-4.0021,False,0.0,25
2026-06-29,BOROSCI,Borosil Scientific Limited,,pocket_pivot,100.0,100.0,False,True,False,173.29,2026-07-10,158.16,9,-8.731,-5.6668,,,4.3338,-11.7029,False,0.0,25
2026-06-29,CGPOWER,CG Power and Industrial Solutions Limited,,pocket_pivot,100.0,100.0,False,True,False,956.25,2026-07-10,916.6,9,-4.1464,-3.2627,,,2.5778,-7.2314,True,1.0,25
2026-06-29,CHOICEIN,Choice International Limited,,pocket_pivot,100.0,100.0,False,True,False,745.2,2026-07-10,835.0,9,12.0505,6.5217,,,13.5266,-2.0196,False,0.0,25
2026-06-29,DIFFNKG,Diffusion Engineers Limited,,pocket_pivot,100.0,100.0,False,True,False,415.3,2026-07-10,403.4,9,-2.8654,-0.3612,,,5.0325,-9.15,False,0.0,25
2026-06-29,FINCABLES,Finolex Cables Limited,,pocket_pivot,100.0,100.0,True,True,False,1179.2,2026-07-10,1054.5,9,-10.575,-7.8189,,,1.1957,-13.4498,False,0.0,25
2026-06-29,GOODLUCK,Goodluck India Limited,,pocket_pivot,100.0,100.0,False,True,False,1474.6,2026-07-10,1565.9,9,6.1915,0.868,,,6.8086,-5.1946,False,0.0,25
2026-06-29,IOLCP,IOL Chemicals and Pharmaceuticals Limited,,pocket_pivot,100.0,100.0,False,True,False,142.33,2026-07-10,171.06,9,20.1855,1.4965,,,24.9912,-6.8222,False,0.0,25
2026-06-29,JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,,pocket_pivot,100.0,100.0,True,True,False,2303.2,2026-07-10,2435.5,9,5.7442,3.7687,,,7.4158,-2.9047,True,0.0,25
2026-06-29,KARURVYSYA,Karur Vysya Bank Limited,,pocket_pivot,100.0,100.0,True,True,False,298.85,2026-07-10,305.65,9,2.2754,1.7735,,,3.1789,-3.5971,True,0.0,25
